Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
2/13/2020,7:00,EUR,L,German Final CPI m/m,-0.60%,-0.60%,-0.60%,
2/13/2020,10:00,EUR,M,EU Economic Forecasts,,,,
2/13/2020,13:30,USD,H,CPI m/m,0.10%,0.20%,0.20%,
2/13/2020,13:30,USD,H,Core CPI m/m,0.20%,0.20%,0.10%,
2/13/2020,13:30,USD,L,Unemployment Claims,205K,210K,203K,
2/13/2020,15:30,USD,L,Natural Gas Storage,-115B,-106B,-137B,
2/13/2020,18:01,USD,L,30-y Bond Auction,2.06|2.4,,2.34|2.5,
2/13/2020,21:30,NZD,L,BusinessNZ Manufacturing Index,49.6,,49.2,
2/13/2020,21:45,NZD,L,FPI m/m,2.10%,,-0.20%,
2/13/2020,22:30,USD,L,FOMC Member Williams Speaks,,,,
2/14/2020,4:30,JPY,L,Tertiary Industry Activity m/m,-0.20%,0.10%,1.40%,
2/14/2020,7:00,EUR,H,German Prelim GDP q/q,0.00%,0.10%,0.10%,
2/14/2020,7:00,EUR,L,German WPI m/m,1.00%,0.10%,0.00%,
2/14/2020,7:30,CHF,L,PPI m/m,0.00%,0.20%,0.10%,
2/14/2020,9:00,EUR,L,Italian Trade Balance,5.01B,5.23B,4.89B,
2/14/2020,10:00,EUR,L,Flash Employment Change q/q,0.30%,0.10%,0.10%,
2/14/2020,10:00,EUR,L,Flash GDP q/q,0.10%,0.10%,0.10%,
2/14/2020,10:00,EUR,L,Trade Balance,22.2B,19.1B,19.1B,
2/14/2020,13:30,USD,H,CPI y/y,2.50%,2.40%,2.30%,
2/14/2020,13:30,USD,H,Core Retail Sales m/m,0.30%,0.30%,0.60%,
2/14/2020,13:30,USD,H,Retail Sales m/m,0.30%,0.30%,0.20%,
2/14/2020,13:30,USD,L,Import Prices m/m,0.00%,-0.20%,0.20%,
2/14/2020,14:15,USD,L,Capacity Utilization Rate,76.80%,76.90%,77.10%,
2/14/2020,14:15,USD,L,Industrial Production m/m,-0.30%,-0.20%,-0.40%,
2/14/2020,15:00,USD,M,Prelim UoM Consumer Sentiment,100.9,99.5,99.8,
2/14/2020,15:00,USD,L,Business Inventories m/m,0.10%,0.10%,-0.20%,
2/14/2020,15:00,USD,L,Prelim UoM Inflation Expectations,2.50%,,2.50%,
2/14/2020,16:45,USD,L,FOMC Member Mester Speaks,,,,
2/16/2020,21:30,NZD,L,BusinessNZ Services Index,57.1,,52.1,
2/16/2020,21:45,NZD,L,Visitor Arrivals m/m,1.00%,,-0.90%,
2/16/2020,23:50,JPY,L,Prelim GDP Price Index y/y,1.30%,1.10%,0.60%,
2/16/2020,23:50,JPY,L,Prelim GDP q/q,-1.60%,-1.00%,0.40%,
2/17/2020,0:01,GBP,L,Rightmove HPI m/m,0.80%,,2.30%,
2/17/2020,0:01,CNY,L,Foreign Direct Investment ytd/y,5.80%,,6.00%,
2/17/2020,0:01,EUR,L,Eurogroup Meetings,,,,
2/17/2020,0:01,CAD,N,Bank Holiday,,,,
2/17/2020,0:01,USD,N,Bank Holiday,,,,
2/17/2020,2:14,CNY,L,Foreign Direct Investment ytd/y,4.00%,,5.80%,
2/17/2020,4:30,JPY,L,Revised Industrial Production m/m,1.20%,1.30%,1.30%,
2/17/2020,11:00,EUR,L,German Buba Monthly Report,,,,
2/17/2020,13:30,CAD,L,Foreign Securities Purchases,-9.57B,4.82B,-1.77B,
2/18/2020,0:01,EUR,L,ECOFIN Meetings,,,,
2/18/2020,0:30,AUD,H,Monetary Policy Meeting Minutes,,,,
2/18/2020,9:30,GBP,M,Average Earnings Index 3m/y,2.90%,3.10%,3.20%,
2/18/2020,9:30,GBP,L,Claimant Count Change,5.5K,20.2K,2.6K,
2/18/2020,9:30,GBP,L,Unemployment Rate,3.80%,3.80%,3.80%,
2/18/2020,10:00,EUR,H,German ZEW Economic Sentiment,8.7,20,26.7,
2/18/2020,10:00,EUR,L,ZEW Economic Sentiment,10.4,21.3,25.6,
2/18/2020,13:30,CAD,M,Manufacturing Sales m/m,-0.70%,0.80%,-1.00%,
2/18/2020,13:30,USD,L,Empire State Manufacturing Index,12.9,5.1,4.8,
2/18/2020,14:54,NZD,L,GDT Price Index,-2.90%,,-4.70%,
2/18/2020,15:00,USD,L,NAHB Housing Market Index,74,75,75,
2/18/2020,15:30,AUD,L,CB Leading Index m/m,0.00%,,-0.30%,
2/18/2020,19:00,USD,L,FOMC Member Kashkari Speaks,,,,
2/18/2020,21:00,USD,L,TIC Long-Term Purchases,85.6B,31.4B,27.1B,
2/18/2020,23:30,AUD,L,MI Leading Index m/m,0.10%,,0.00%,
2/18/2020,23:50,JPY,L,Core Machinery Orders m/m,-12.50%,-9.00%,18.00%,
2/18/2020,23:50,JPY,L,Trade Balance,-0.22T,-0.55T,-0.11T,
2/19/2020,0:30,AUD,H,Wage Price Index q/q,0.50%,0.50%,0.50%,
2/19/2020,9:00,EUR,L,Current Account,32.6B,34.5B,32.4B,
2/19/2020,9:30,GBP,H,CPI y/y,1.80%,1.60%,1.30%,
2/19/2020,9:30,GBP,M,PPI Input m/m,0.90%,-0.50%,0.90%,
2/19/2020,9:30,GBP,L,Core CPI y/y,1.60%,1.50%,1.40%,
2/19/2020,9:30,GBP,L,HPI y/y,2.20%,2.30%,1.70%,
2/19/2020,9:30,GBP,L,PPI Output m/m,0.30%,0.10%,0.00%,
2/19/2020,9:30,GBP,L,RPI y/y,2.70%,2.50%,2.20%,
2/19/2020,10:35,EUR,L,German 30-y Bond Auction,0.07|1.1,,0.31|1.1,
2/19/2020,13:30,CAD,H,CPI m/m,0.30%,0.20%,0.00%,
2/19/2020,13:30,CAD,M,Common CPI y/y,1.80%,2.00%,2.00%,
2/19/2020,13:30,CAD,M,Median CPI y/y,2.20%,2.20%,2.20%,
2/19/2020,13:30,CAD,M,Trimmed CPI y/y,2.10%,2.20%,2.00%,
2/19/2020,13:30,USD,M,Building Permits,1.55M,1.45M,1.42M,
2/19/2020,13:30,USD,M,Core PPI m/m,0.50%,0.20%,0.10%,
2/19/2020,13:30,USD,M,PPI m/m,0.50%,0.10%,0.10%,
2/19/2020,13:30,USD,L,FOMC Member Mester Speaks,,,,
2/19/2020,13:30,USD,L,Housing Starts,1.57M,1.40M,1.63M,
2/19/2020,13:32,CAD,L,Core CPI m/m,0.40%,,-0.40%,
2/19/2020,16:45,USD,L,FOMC Member Kashkari Speaks,,,,
2/19/2020,18:30,USD,L,FOMC Member Kaplan Speaks,,,,
2/19/2020,19:00,USD,H,FOMC Meeting Minutes,,,,
2/19/2020,21:45,NZD,L,PPI Input q/q,0.10%,0.60%,0.90%,
2/19/2020,21:45,NZD,L,PPI Output q/q,0.40%,0.50%,1.00%,
2/20/2020,0:30,AUD,H,Employment Change,13.5K,10.0K,28.7K,
2/20/2020,0:30,AUD,H,Unemployment Rate,5.30%,5.20%,5.10%,
2/20/2020,6:59,EUR,L,German GfK Consumer Climate,9.8,9.9,9.9,
2/20/2020,7:00,CHF,L,Trade Balance,4.78B,2.54B,1.97B,
2/20/2020,7:00,EUR,L,German PPI m/m,0.80%,0.10%,0.10%,
2/20/2020,7:45,EUR,L,French Final CPI m/m,-0.40%,-0.40%,-0.40%,
2/20/2020,8:00,CNY,M,New Loans,3340B,3100B,1140B,
2/20/2020,8:00,CNY,L,M2 Money Supply y/y,8.40%,8.60%,8.70%,
2/20/2020,9:30,GBP,H,Retail Sales m/m,0.90%,0.70%,-0.50%,
2/20/2020,9:44,EUR,L,Spanish 10-y Bond Auction,0.24|2.3,,0.35|1.6,
2/20/2020,11:00,GBP,L,CBI Industrial Order Expectations,-18,-19,-22,
2/20/2020,12:30,EUR,H,ECB Monetary Policy Meeting Accounts,,,,
2/20/2020,13:30,CAD,L,NHPI m/m,0.00%,0.20%,0.20%,
2/20/2020,13:30,USD,M,Philly Fed Manufacturing Index,36.7,10.1,17,
2/20/2020,13:30,USD,L,Unemployment Claims,210K,210K,206K,
2/20/2020,13:34,CAD,L,ADP Non-Farm Employment Change,25.9K,,46.7K,
2/20/2020,14:57,EUR,L,Consumer Confidence,-7,-8,-8,
2/20/2020,15:00,USD,L,CB Leading Index m/m,0.80%,0.40%,-0.30%,
2/20/2020,15:30,USD,L,Natural Gas Storage,-151B,-143B,-115B,
2/20/2020,16:00,USD,M,Crude Oil Inventories,0.4M,3.3M,7.5M,
2/20/2020,22:00,AUD,L,Flash Manufacturing PMI,49.8,,49.6,
2/20/2020,22:00,AUD,L,Flash Services PMI,48.4,,50.6,
2/20/2020,23:00,NZD,H,RBNZ Gov Orr Speaks,,,,
2/20/2020,23:30,JPY,L,National Core CPI y/y,0.80%,0.70%,0.70%,
2/21/2020,0:30,JPY,L,Flash Manufacturing PMI,47.6,47.9,48.8,
2/21/2020,4:30,JPY,L,All Industries Activity m/m,0.00%,0.30%,0.90%,
2/21/2020,8:15,EUR,H,French Flash Services PMI,52.6,51.4,51,
2/21/2020,8:15,EUR,M,French Flash Manufacturing PMI,49.7,50.8,51.1,
2/21/2020,8:30,EUR,H,German Flash Manufacturing PMI,47.8,44.8,45.3,
2/21/2020,8:30,EUR,H,German Flash Services PMI,53.3,53.9,54.2,
2/21/2020,9:00,EUR,M,Flash Manufacturing PMI,49.1,47.4,47.9,
2/21/2020,9:00,EUR,M,Flash Services PMI,52.8,52.4,52.5,
2/21/2020,9:30,GBP,H,Flash Manufacturing PMI,51.9,49.7,50,
2/21/2020,9:30,GBP,H,Flash Services PMI,53.3,53.4,53.9,
2/21/2020,9:30,GBP,L,Public Sector Net Borrowing,-10.5B,-12.0B,3.5B,
2/21/2020,10:00,EUR,L,Final CPI y/y,1.40%,1.40%,1.40%,
2/21/2020,10:00,EUR,L,Final Core CPI y/y,1.10%,1.10%,1.10%,
2/21/2020,13:30,CAD,H,Core Retail Sales m/m,0.50%,0.40%,0.50%,
2/21/2020,13:30,CAD,M,Retail Sales m/m,0.00%,0.10%,1.10%,
2/21/2020,14:00,EUR,L,Belgian NBB Business Climate,-2.7,-2.8,-2,
2/21/2020,14:35,USD,L,FOMC Member Kaplan Speaks,,,,
2/21/2020,14:45,USD,H,Flash Manufacturing PMI,50.8,51.5,51.9,
2/21/2020,14:45,USD,L,Flash Services PMI,49.4,53.3,53.3,
2/21/2020,15:00,USD,L,Existing Home Sales,5.46M,5.46M,5.53M,
2/21/2020,15:15,USD,L,FOMC Member Brainard Speaks,,,,
2/21/2020,18:30,GBP,L,MPC Member Tenreyro Speaks,,,,
2/21/2020,18:30,USD,L,FOMC Member Clarida Speaks,,,,
2/22/2020,0:01,All,M,G20 Meetings,,,,
2/23/2020,0:01,All,M,G20 Meetings,,,,
2/23/2020,21:45,NZD,H,Retail Sales q/q,0.70%,0.80%,1.70%,
2/23/2020,21:49,NZD,M,Core Retail Sales q/q,0.50%,0.90%,1.90%,
2/24/2020,0:01,JPY,N,Bank Holiday,,,,
2/24/2020,2:00,NZD,L,Credit Card Spending y/y,3.70%,,3.50%,
2/24/2020,9:00,EUR,H,German ifo Business Climate,96.1,95,96,
2/24/2020,13:30,CAD,L,Wholesale Sales m/m,0.90%,0.50%,-1.10%,
2/24/2020,14:00,CNY,L,CB Leading Index m/m,1.00%,,1.50%,
2/24/2020,18:30,GBP,M,MPC Member Haldane Speaks,,,,
2/24/2020,20:00,USD,L,FOMC Member Mester Speaks,,,,
2/24/2020,23:50,JPY,L,SPPI y/y,2.30%,2.10%,2.10%,
2/25/2020,7:00,EUR,L,German Final GDP q/q,0.00%,0.00%,0.00%,
2/25/2020,10:36,GBP,L,10-y Bond Auction,0.51|2.2,,0.50|2.3,
2/25/2020,11:00,GBP,L,CBI Realized Sales,1,4,0,
2/25/2020,13:30,CAD,L,Corporate Profits q/q,3.60%,,0.40%,
2/25/2020,14:00,USD,L,HPI m/m,0.60%,0.40%,0.30%,
2/25/2020,14:00,USD,L,S&P/CS Composite-20 HPI y/y,2.90%,2.80%,2.50%,
2/25/2020,14:45,USD,L,FOMC Member Kaplan Speaks,,,,
2/25/2020,14:59,USD,M,Richmond Manufacturing Index,-2,10,20,
2/25/2020,15:00,USD,H,CB Consumer Confidence,130.7,132.6,130.4,
2/25/2020,17:15,CAD,L,Gov Council Member Lane Speaks,,,,
2/25/2020,20:00,USD,L,FOMC Member Clarida Speaks,,,,
2/26/2020,0:01,GBP,L,BRC Shop Price Index y/y,-0.60%,,-0.30%,
2/26/2020,0:30,AUD,M,Construction Work Done q/q,-3.00%,-1.00%,0.40%,
2/26/2020,5:00,JPY,L,BOJ Core CPI y/y,0.30%,0.20%,0.30%,
2/26/2020,9:00,CHF,L,Credit Suisse Economic Expectations,7.7,,8.3,
2/26/2020,13:30,EUR,H,ECB President Lagarde Speaks,,,,
2/26/2020,14:45,USD,L,FOMC Member Kaplan Speaks,,,,
2/26/2020,15:00,USD,M,New Home Sales,764K,714K,708K,
2/26/2020,15:30,USD,M,Crude Oil Inventories,0.5M,2.3M,0.4M,
2/26/2020,18:00,USD,L,FOMC Member Kashkari Speaks,,,,
2/26/2020,21:45,NZD,L,Trade Balance,-340M,-545M,384M,
2/27/2020,0:00,NZD,H,ANZ Business Confidence,-19.4,,-13.2,
2/27/2020,0:30,AUD,H,Private Capital Expenditure q/q,-2.80%,0.50%,-0.40%,
2/27/2020,8:00,EUR,L,Spanish Flash CPI y/y,0.80%,0.80%,1.10%,
2/27/2020,9:00,EUR,L,M3 Money Supply y/y,5.20%,5.30%,4.90%,
2/27/2020,9:00,EUR,L,Private Loans y/y,3.70%,3.70%,3.60%,
2/27/2020,10:19,EUR,L,Italian 10-y Bond Auction,1.00|1.3,,0.94|1.2,
2/27/2020,10:30,GBP,L,MPC Member Cunliffe Speaks,,,,
2/27/2020,13:30,CAD,M,Current Account,-8.8B,-9.0B,-10.9B,
2/27/2020,13:30,USD,M,Core Durable Goods Orders m/m,0.90%,0.20%,0.10%,
2/27/2020,13:30,USD,M,Durable Goods Orders m/m,-0.20%,-1.50%,2.90%,
2/27/2020,13:30,USD,M,Prelim GDP q/q,2.10%,2.10%,2.10%,
2/27/2020,13:30,USD,L,Prelim GDP Price Index q/q,1.30%,1.40%,1.40%,
2/27/2020,13:30,USD,L,Unemployment Claims,219K,211K,211K,
2/27/2020,15:00,USD,M,Pending Home Sales m/m,5.20%,2.80%,-4.30%,
2/27/2020,15:30,USD,L,Natural Gas Storage,-143B,-158B,-151B,
2/27/2020,20:30,USD,L,FOMC Member Mester Speaks,,,,
2/27/2020,23:30,JPY,L,Tokyo Core CPI y/y,0.50%,0.60%,0.70%,
2/27/2020,23:30,JPY,L,Unemployment Rate,2.40%,2.20%,2.20%,
2/27/2020,23:50,JPY,L,Prelim Industrial Production m/m,0.80%,0.20%,1.20%,
2/27/2020,23:50,JPY,L,Retail Sales y/y,-0.40%,-1.30%,-2.60%,
2/28/2020,0:00,USD,L,FOMC Member Mester Speaks,,,,
2/28/2020,0:01,GBP,L,GfK Consumer Confidence,-7,-8,-9,
2/28/2020,0:01,EUR,M,German Prelim CPI m/m,0.40%,0.30%,-0.60%,
2/28/2020,0:30,AUD,L,Private Sector Credit m/m,0.30%,0.20%,0.20%,
2/28/2020,5:00,JPY,L,Housing Starts y/y,-10.10%,-5.80%,-7.90%,
2/28/2020,6:59,GBP,L,Nationwide HPI m/m,0.30%,0.40%,0.50%,
2/28/2020,7:00,EUR,L,German Import Prices m/m,-0.40%,0.10%,0.20%,
2/28/2020,7:30,CHF,L,Retail Sales y/y,-0.10%,0.10%,0.80%,
2/28/2020,7:45,EUR,L,French Consumer Spending m/m,-1.10%,-0.10%,-0.30%,
2/28/2020,7:45,EUR,L,French Prelim CPI m/m,0.00%,0.00%,-0.40%,
2/28/2020,7:45,EUR,L,French Prelim GDP q/q,-0.10%,-0.10%,-0.10%,
2/28/2020,8:00,CHF,L,KOF Economic Barometer,100.9,97.6,100.1,
2/28/2020,8:55,EUR,L,German Unemployment Change,-10K,4K,-4K,
2/28/2020,10:00,EUR,L,German Buba President Weidmann Speaks,,,,
2/28/2020,10:00,EUR,L,Italian Prelim CPI m/m,0.00%,0.10%,0.10%,
2/28/2020,11:15,GBP,L,MPC Member Haldane Speaks,,,,
2/28/2020,13:30,CAD,H,GDP m/m,0.30%,0.10%,0.10%,
2/28/2020,13:30,CAD,M,RMPI m/m,-2.20%,2.10%,2.70%,
2/28/2020,13:30,CAD,L,IPPI m/m,-0.30%,0.10%,0.30%,
2/28/2020,13:30,USD,M,Core PCE Price Index m/m,0.10%,0.20%,0.20%,
2/28/2020,13:30,USD,M,Personal Spending m/m,0.20%,0.30%,0.40%,
2/28/2020,13:30,USD,L,Goods Trade Balance,-65.5B,-68.5B,-68.7B,
2/28/2020,13:30,USD,L,Personal Income m/m,0.60%,0.30%,0.10%,
2/28/2020,13:30,USD,L,Prelim Wholesale Inventories m/m,-0.20%,0.10%,-0.20%,
2/28/2020,14:45,USD,M,Chicago PMI,49,46.1,42.9,
2/28/2020,15:00,USD,L,Revised UoM Consumer Sentiment,101,100.7,100.9,
2/28/2020,15:00,USD,L,Revised UoM Inflation Expectations,2.40%,,2.50%,
2/28/2020,16:15,GBP,L,MPC Member Cunliffe Speaks,,,,
2/28/2020,19:30,USD,H,Fed Announcement,,,,
2/29/2020,1:00,CNY,H,Manufacturing PMI,35.7,45.1,50,
2/29/2020,1:00,CNY,H,Non-Manufacturing PMI,29.6,51.4,54.1,
3/1/2020,21:30,AUD,L,AIG Manufacturing Index,44.3,,45.4,
3/1/2020,21:45,NZD,L,Overseas Trade Index q/q,2.60%,0.80%,1.70%,
3/1/2020,23:50,JPY,L,Capital Spending q/y,-3.50%,-2.50%,7.10%,
3/2/2020,0:00,AUD,L,MI Inflation Gauge m/m,-0.10%,,0.30%,
3/2/2020,0:30,AUD,M,Company Operating Profits q/q,-3.50%,-1.20%,-0.60%,
3/2/2020,0:30,AUD,L,ANZ Job Advertisements m/m,0.70%,,4.00%,
3/2/2020,0:30,JPY,L,Final Manufacturing PMI,47.8,47.6,47.6,
3/2/2020,1:45,CNY,H,Caixin Manufacturing PMI,40.3,46.1,51.1,
3/2/2020,5:30,AUD,L,Commodity Prices y/y,-6.10%,,-2.60%,
3/2/2020,8:15,EUR,L,Spanish Manufacturing PMI,50.4,48.9,48.5,
3/2/2020,8:30,CHF,L,Manufacturing PMI,49.5,47.9,47.8,
3/2/2020,8:45,EUR,L,Italian Manufacturing PMI,48.7,48,48.9,
3/2/2020,8:50,EUR,L,French Final Manufacturing PMI,49.8,49.7,49.7,
3/2/2020,8:55,EUR,L,German Final Manufacturing PMI,48,47.8,47.8,
3/2/2020,9:00,EUR,L,Final Manufacturing PMI,49.2,49.1,49.1,
3/2/2020,9:30,GBP,M,Final Manufacturing PMI,51.7,51.9,51.9,
3/2/2020,9:30,GBP,L,M4 Money Supply m/m,0.60%,0.20%,0.10%,
3/2/2020,9:30,GBP,L,Mortgage Approvals,71K,68K,68K,
3/2/2020,9:32,GBP,L,Net Lending to Individuals m/m,5.2B,5.9B,5.7B,
3/2/2020,14:30,CAD,L,Manufacturing PMI,51.8,,50.6,
3/2/2020,14:45,USD,L,Final Manufacturing PMI,50.7,50.8,50.8,
3/2/2020,15:00,USD,H,ISM Manufacturing PMI,50.1,50.5,50.9,
3/2/2020,15:00,USD,L,Construction Spending m/m,1.80%,0.60%,0.20%,
3/2/2020,15:00,USD,L,ISM Manufacturing Prices,45.9,51.2,53.3,
3/2/2020,23:50,JPY,L,Monetary Base y/y,3.60%,3.00%,2.90%,
3/3/2020,0:01,All,H,G7 Meetings,,,,
3/3/2020,0:01,USD,L,Wards Total Vehicle Sales,16.8M,16.8M,16.8M,
3/3/2020,0:30,AUD,H,Building Approvals m/m,-15.30%,1.10%,3.90%,
3/3/2020,0:30,AUD,M,Current Account,1.0B,2.3B,6.5B,
3/3/2020,3:30,AUD,H,Cash Rate,0.50%,0.50%,0.75%,
3/3/2020,3:30,AUD,H,RBA Rate Statement,,,,
3/3/2020,3:35,JPY,L,10-y Bond Auction,-0.10|3.2,,-0.05|3.6,
3/3/2020,5:00,JPY,L,Consumer Confidence,38.4,38.4,39.1,
3/3/2020,6:45,CHF,L,GDP q/q,0.30%,0.20%,0.40%,
3/3/2020,7:45,EUR,L,French Gov Budget Balance,-20.0B,,-92.8B,
3/3/2020,8:00,EUR,L,Spanish Unemployment Change,-7.8K,8.2K,90.2K,
3/3/2020,9:00,EUR,L,Italian Monthly Unemployment Rate,9.80%,9.80%,9.80%,
3/3/2020,9:30,GBP,H,Monetary Policy Report Hearings,,,,
3/3/2020,9:30,GBP,L,Construction PMI,52.6,49,48.4,
3/3/2020,10:00,EUR,M,CPI Flash Estimate y/y,1.20%,1.40%,1.40%,
3/3/2020,10:00,EUR,L,Core CPI Flash Estimate y/y,1.20%,1.20%,1.10%,
3/3/2020,10:00,EUR,L,PPI m/m,0.40%,0.50%,0.10%,
3/3/2020,10:00,EUR,L,Unemployment Rate,7.40%,7.40%,7.40%,
3/3/2020,14:38,NZD,L,GDT Price Index,-1.20%,,-2.90%,
3/3/2020,15:00,USD,H,FOMC Statement,,,,
3/3/2020,15:00,USD,H,Federal Funds Rate,1.25%,,1.75%,
3/3/2020,15:00,USD,L,IBD/TIPP Economic Optimism,53.9,58.1,59.8,
3/3/2020,16:00,USD,H,FOMC Press Conference,,,,
3/3/2020,19:50,USD,L,FOMC Member Mester Speaks,,,,
3/3/2020,21:30,AUD,L,AIG Construction Index,42.7,,41.3,
3/3/2020,21:45,NZD,L,Building Consents m/m,-2.00%,,9.80%,
3/4/2020,0:00,NZD,L,ANZ Commodity Prices m/m,-2.10%,,-0.90%,
3/4/2020,0:01,All,M,OPEC-JMMC Meetings,,,,
3/4/2020,0:30,AUD,H,GDP q/q,0.50%,0.40%,0.60%,
3/4/2020,1:45,CNY,M,Caixin Services PMI,26.5,48,51.8,
3/4/2020,7:00,EUR,L,German Retail Sales m/m,0.90%,1.00%,-2.00%,
3/4/2020,7:30,CHF,L,CPI m/m,0.10%,0.20%,-0.20%,
3/4/2020,8:15,EUR,L,Spanish Services PMI,52.1,52.5,52.3,
3/4/2020,8:45,EUR,L,Italian Services PMI,52.1,51.4,51.4,
3/4/2020,8:50,EUR,L,French Final Services PMI,52.5,52.6,52.6,
3/4/2020,8:55,EUR,L,German Final Services PMI,52.5,53.3,53.3,
3/4/2020,9:00,EUR,L,Final Services PMI,52.6,52.8,52.8,
3/4/2020,9:30,GBP,M,Final Services PMI,53.2,53.2,53.3,
3/4/2020,10:00,EUR,L,Retail Sales m/m,0.60%,0.60%,-1.10%,
3/4/2020,13:15,USD,H,ADP Non-Farm Employment Change,183K,170K,209K,
3/4/2020,13:30,CAD,L,Labor Productivity q/q,-0.10%,0.20%,0.20%,
3/4/2020,14:15,GBP,H,BOE Gov Bailey Speaks,,,,
3/4/2020,14:45,USD,L,Final Services PMI,49.4,49.4,49.4,
3/4/2020,15:00,CAD,H,BOC Rate Statement,,,,
3/4/2020,15:00,CAD,H,Overnight Rate,1.25%,1.25%,1.75%,
3/4/2020,15:00,USD,H,ISM Services PMI,57.3,54.9,55.5,
3/4/2020,15:30,USD,M,Crude Oil Inventories,0.8M,2.8M,0.5M,
3/4/2020,18:00,GBP,M,MPC Member Broadbent Speaks,,,,
3/4/2020,19:00,USD,L,Beige Book,,,,
3/5/2020,0:01,All,H,OPEC Meetings,,,,
3/5/2020,0:30,AUD,H,Trade Balance,5.21B,4.80B,5.38B,
3/5/2020,3:35,JPY,L,30-y Bond Auction,0.34|3.6,,0.43|3.7,
3/5/2020,9:48,EUR,L,Spanish 10-y Bond Auction,0.17|1.4,,0.24|2.3,
3/5/2020,10:01,EUR,L,French 10-y Bond Auction,-0.32|2.2,,-0.11|2.2,
3/5/2020,12:30,USD,L,Challenger Job Cuts y/y,-26.30%,,27.80%,
3/5/2020,13:00,GBP,L,MPC Member Haldane Speaks,,,,
3/5/2020,13:30,USD,L,Revised Nonfarm Productivity q/q,1.20%,1.40%,1.40%,
3/5/2020,13:30,USD,L,Revised Unit Labor Costs q/q,0.90%,1.50%,1.40%,
3/5/2020,13:30,USD,L,Unemployment Claims,216K,215K,219K,
3/5/2020,15:00,USD,L,Factory Orders m/m,-0.50%,-0.20%,1.90%,
3/5/2020,15:30,USD,L,Natural Gas Storage,-109B,-112B,-143B,
3/5/2020,17:00,GBP,H,BOE Gov Carney Speaks,,,,
3/5/2020,17:45,CAD,H,BOC Gov Poloz Speaks,,,,
3/5/2020,21:30,AUD,L,AIG Services Index,47,,47.4,
3/5/2020,23:30,JPY,L,Average Cash Earnings y/y,1.50%,0.20%,-0.20%,
3/5/2020,23:30,JPY,L,Household Spending y/y,-3.90%,-3.90%,-4.80%,
3/5/2020,23:30,USD,M,FOMC Member Kaplan Speaks,,,,
3/6/2020,0:01,All,M,OPEC-JMMC Meetings,,,,
3/6/2020,0:01,All,M,G20 Meetings,,,,
3/6/2020,0:30,AUD,H,Retail Sales m/m,-0.30%,0.00%,-0.70%,
3/6/2020,1:00,USD,L,FOMC Member Kashkari Speaks,,,,
3/6/2020,1:45,USD,L,FOMC Member Williams Speaks,,,,
3/6/2020,5:02,JPY,L,Leading Indicators,90.30%,91.30%,91.60%,
3/6/2020,7:00,EUR,L,German Factory Orders m/m,5.50%,1.50%,-2.10%,
3/6/2020,7:45,EUR,L,French Trade Balance,-5.9B,-4.9B,-3.7B,
3/6/2020,8:00,CHF,L,Foreign Currency Reserves,769B,,764B,
3/6/2020,8:30,GBP,L,Halifax HPI m/m,0.30%,0.30%,0.40%,
3/6/2020,9:03,EUR,L,Italian Retail Sales m/m,0.00%,0.30%,0.50%,
3/6/2020,13:30,CAD,H,Employment Change,30.3K,10.5K,34.5K,
3/6/2020,13:30,CAD,H,Trade Balance,-1.5B,-0.8B,-0.7B,
3/6/2020,13:30,CAD,H,Unemployment Rate,5.60%,5.60%,5.50%,
3/6/2020,13:30,USD,H,Average Hourly Earnings m/m,0.30%,0.30%,0.20%,
3/6/2020,13:30,USD,H,Non-Farm Employment Change,273K,175K,273K,
3/6/2020,13:30,USD,H,Unemployment Rate,3.50%,3.60%,3.60%,
3/6/2020,13:30,USD,L,Trade Balance,-45.3B,-46.3B,-48.6B,
3/6/2020,15:00,CAD,L,Ivey PMI,54.1,55.2,57.3,
3/6/2020,15:00,USD,L,Final Wholesale Inventories m/m,-0.40%,-0.20%,-0.20%,
3/6/2020,19:00,USD,L,FOMC Member Williams Speaks,,,,
3/6/2020,20:00,USD,L,Consumer Credit m/m,12.0B,16.6B,20.3B,
3/7/2020,3:04,CNY,H,Trade Balance,-43B,,329B,
3/7/2020,3:05,CNY,M,USD-Denominated Trade Balance,-7.1B,,46.8B,
3/8/2020,7:00,CAD,N,Daylight Saving Time Shift,,,,
3/8/2020,7:00,USD,N,Daylight Saving Time Shift,,,,
3/8/2020,23:50,JPY,L,Bank Lending y/y,2.10%,1.90%,1.90%,
3/8/2020,23:50,JPY,L,Current Account,1.63T,1.66T,1.85T,
3/8/2020,23:50,JPY,L,Final GDP q/q,-1.80%,-1.70%,-1.60%,
3/8/2020,23:52,JPY,L,Final GDP Price Index y/y,1.20%,1.30%,1.30%,
3/9/2020,5:03,JPY,L,Economy Watchers Sentiment,27.4,35.6,41.9,
3/9/2020,6:45,CHF,L,Unemployment Rate,2.30%,2.30%,2.30%,
3/9/2020,7:00,EUR,L,German Industrial Production m/m,3.00%,1.70%,-2.20%,
3/9/2020,7:00,EUR,L,German Trade Balance,18.5B,18.8B,19.0B,
3/9/2020,9:30,EUR,L,Sentix Investor Confidence,-17.1,-11,5.2,
3/9/2020,12:13,CAD,L,Housing Starts,210K,217K,214K,
3/9/2020,12:30,CAD,L,Building Permits m/m,4.00%,-2.90%,9.90%,
